user_id,signup_date,plan_tier,region,acquisition_channel,company_segment,monthly_logins,features_used,support_tickets,team_size,api_adopted,churned,churn_date,monthly_price,acquisition_cost,estimated_ltv
U09959,2025-08-21,Pro,India,Content,Mid-Market,14,6,1,4,0,0,,79,36.11,1106
U09960,2025-06-16,Pro,UK,Referral,Startup,15,8,2,4,0,0,,79,42.48,790
U09961,2025-06-07,Pro,Australia,Content,Startup,10,3,2,2,0,0,,79,37.85,948
U09962,2025-10-04,Free,US,Paid Search,SMB,9,4,1,3,0,0,,0,90.97,0
U09963,2025-02-18,Free,India,Paid Search,Mid-Market,13,1,3,3,0,0,,0,89.71,0
U09964,2025-09-23,Pro,US,Referral,SMB,14,5,1,3,1,1,2026-05-18,79,46.6,632
U09965,2025-05-21,Pro,US,Partner,SMB,10,9,0,5,0,0,,79,77.12,790
U09966,2025-01-28,Pro,Germany,Paid Search,SMB,11,7,2,6,0,0,,79,58.0,948
U09967,2025-09-30,Free,UK,Organic,Mid-Market,11,5,1,4,0,0,,0,31.87,0
U09968,2025-06-20,Free,UK,Partner,Enterprise,9,3,0,1,0,0,,0,73.35,0
U09969,2025-04-30,Pro,US,Organic,Startup,12,6,1,6,0,1,2025-07-19,79,27.65,237
U09970,2025-10-07,Business,India,Content,Mid-Market,20,8,0,6,1,0,,249,18.91,2490
U09971,2025-09-26,Pro,US,Paid Search,Startup,12,7,2,4,1,0,,79,64.94,632
U09972,2025-08-12,Pro,US,Content,Startup,10,8,0,3,0,0,,79,38.53,711
U09973,2025-03-08,Pro,US,Content,SMB,8,7,0,2,0,1,2025-11-11,79,46.29,632
U09974,2025-03-02,Free,India,Organic,Startup,6,1,2,5,1,1,2025-08-28,0,30.51,0
U09975,2025-08-30,Free,India,Referral,Startup,9,5,5,2,0,1,2025-10-13,0,35.93,0
U09976,2025-07-11,Pro,Australia,Organic,Startup,19,7,1,3,0,1,2025-10-30,79,44.22,316
U09977,2025-05-15,Free,India,Paid Search,Mid-Market,10,3,3,2,0,0,,0,61.83,0
U09978,2025-04-29,Pro,US,Paid Search,SMB,8,4,0,1,1,0,,79,68.66,869
U09979,2025-03-09,Free,Australia,Organic,SMB,14,4,0,4,0,0,,0,30.4,0
U09980,2025-03-21,Pro,UK,Paid Search,SMB,14,4,1,5,0,1,2025-11-20,79,85.19,632
U09981,2025-08-15,Free,UK,Organic,Startup,9,3,3,6,0,1,2025-11-02,0,35.45,0
U09982,2025-08-14,Free,India,Organic,SMB,10,2,2,4,0,1,2026-03-31,0,22.63,0
U09983,2025-07-24,Free,Australia,Organic,SMB,9,3,1,1,0,1,2026-03-01,0,58.04,0
U09984,2025-02-19,Pro,Canada,Partner,Startup,19,6,3,5,0,0,,79,74.32,948
U09985,2025-10-12,Free,Germany,Content,SMB,5,1,5,2,1,1,2026-07-22,0,23.85,0
U09986,2025-08-04,Free,Canada,Organic,SMB,6,4,2,1,1,0,,0,28.22,0
U09987,2025-06-23,Free,UK,Paid Search,Startup,15,3,0,1,0,1,2026-03-29,0,128.91,0
U09988,2025-05-07,Free,UK,Referral,Mid-Market,12,4,1,1,0,1,2026-02-05,0,17.28,0
U09989,2025-10-24,Pro,US,Paid Search,Mid-Market,10,5,1,5,1,0,,79,66.35,790
U09990,2025-05-29,Pro,Canada,Referral,SMB,13,5,0,15,1,0,,79,14.93,869
U09991,2025-03-16,Pro,India,Paid Search,Startup,17,8,2,4,0,0,,79,98.75,711
U09992,2025-03-10,Pro,UK,Referral,SMB,13,6,1,6,0,0,,79,41.88,948
U09993,2025-01-22,Free,UK,Organic,Enterprise,11,3,3,3,0,0,,0,39.16,0
U09994,2025-05-10,Free,Germany,Content,Startup,10,3,0,2,0,1,2026-02-09,0,25.15,0
U09995,2025-01-22,Pro,India,Paid Search,Mid-Market,9,2,1,4,0,0,,79,119.0,1027
U09996,2025-10-25,Pro,Germany,Paid Search,SMB,7,2,2,9,1,1,2026-01-28,79,102.58,237
U09997,2025-08-13,Free,India,Organic,Enterprise,9,3,3,1,0,0,,0,47.15,0
U09998,2025-07-15,Free,US,Organic,SMB,12,3,5,3,0,1,2025-10-20,0,35.63,0
U09999,2025-07-26,Pro,India,Organic,Startup,8,8,1,7,1,0,,79,30.02,790
U10000,2025-09-23,Pro,India,Content,SMB,13,7,2,7,0,1,2026-05-11,79,34.81,632
U10001,2025-09-24,Pro,India,Paid Search,SMB,19,4,0,5,0,0,,79,119.3,1106
U10002,2025-09-17,Free,Canada,Referral,Startup,9,1,1,4,0,0,,0,37.94,0
U10003,2025-03-16,Pro,US,Organic,SMB,13,6,1,2,1,0,,79,33.5,790
U10004,2025-08-03,Free,India,Partner,SMB,15,4,2,3,1,1,2025-09-10,0,51.71,0
U10005,2025-05-27,Free,India,Paid Search,Startup,13,3,1,3,0,0,,0,101.12,0
U10006,2025-02-05,Free,Australia,Content,Mid-Market,5,4,3,1,1,1,2025-03-18,0,18.72,0
U10007,2025-03-25,Free,US,Organic,Mid-Market,9,3,0,3,0,0,,0,35.57,0
U10008,2025-08-11,Pro,US,Organic,Mid-Market,13,4,1,5,0,0,,79,38.94,711
U10009,2025-05-02,Free,Australia,Organic,Startup,10,6,1,2,0,0,,0,18.09,0
U10010,2025-05-16,Free,US,Organic,SMB,7,1,3,2,0,0,,0,31.47,0
U10011,2025-02-10,Free,Canada,Organic,Mid-Market,8,3,1,3,0,1,2025-05-15,0,32.81,0
U10012,2025-08-27,Pro,Canada,Paid Search,SMB,13,7,0,7,1,0,,79,120.29,790
U10013,2025-06-08,Free,Canada,Content,SMB,12,3,3,3,0,1,2026-02-19,0,33.16,0
U10014,2025-06-10,Free,US,Referral,SMB,8,2,4,1,0,1,2025-10-08,0,27.06,0
U10015,2025-09-30,Pro,US,Paid Search,SMB,12,8,2,9,0,0,,79,98.58,1106
U10016,2025-02-01,Business,Germany,Organic,Startup,15,8,2,8,0,0,,249,21.97,2988
U10017,2025-05-07,Free,Germany,Organic,Startup,12,5,2,2,0,0,,0,50.17,0
U10018,2025-05-16,Free,Germany,Referral,Startup,8,1,1,3,0,1,2025-11-12,0,30.93,0
U10019,2025-08-21,Free,Germany,Organic,Startup,14,4,1,2,0,0,,0,30.27,0
U10020,2025-02-11,Pro,Australia,Paid Search,SMB,12,6,1,8,0,0,,79,115.68,1027
U10021,2025-01-03,Free,India,Content,Mid-Market,11,5,1,3,0,0,,0,29.09,0
U10022,2025-08-22,Pro,US,Referral,Startup,13,6,3,5,0,0,,79,33.3,790
U10023,2025-07-01,Free,Australia,Paid Search,Startup,4,3,1,2,0,1,2025-09-28,0,63.64,0
U10024,2025-05-19,Pro,Germany,Partner,Startup,14,6,0,3,0,0,,79,61.43,1027
U10025,2025-03-21,Free,Canada,Content,SMB,12,1,4,2,0,0,,0,35.6,0
U10026,2025-10-01,Free,Canada,Referral,Startup,13,4,3,3,0,1,2026-02-03,0,35.65,0
U10027,2025-10-02,Business,US,Content,SMB,14,5,0,2,1,0,,249,29.45,3486
U10028,2025-02-14,Free,Canada,Content,Mid-Market,11,3,2,5,0,0,,0,43.81,0
U10029,2025-03-21,Business,Germany,Content,SMB,16,9,0,10,1,0,,249,37.32,3237
U10030,2025-04-26,Free,India,Organic,SMB,8,2,0,1,0,0,,0,42.32,0
U10031,2025-07-12,Business,India,Referral,Mid-Market,16,11,3,6,0,0,,249,54.0,3237
U10032,2025-02-18,Free,India,Content,SMB,12,3,1,4,0,0,,0,51.34,0
U10033,2025-04-14,Free,US,Organic,Mid-Market,3,2,2,2,0,1,2025-10-15,0,47.22,0
U10034,2025-01-26,Free,US,Organic,Enterprise,7,5,3,2,0,0,,0,32.9,0
U10035,2025-01-08,Pro,Canada,Referral,Mid-Market,9,9,0,4,1,0,,79,26.79,1106
U10036,2025-03-02,Pro,US,Paid Search,Startup,9,7,1,6,0,0,,79,114.89,1027
U10037,2025-01-29,Pro,India,Organic,Mid-Market,16,6,0,2,0,1,2025-08-09,79,17.92,474
U10038,2025-01-09,Business,Canada,Content,Startup,14,9,0,7,0,0,,249,25.66,2490
U10039,2025-04-08,Free,India,Paid Search,Startup,9,1,1,2,0,0,,0,72.94,0
U10040,2025-03-06,Free,UK,Partner,Mid-Market,12,5,0,4,0,0,,0,43.49,0
U10041,2025-05-06,Pro,India,Partner,SMB,14,8,1,7,1,0,,79,65.55,790
U10042,2025-06-21,Pro,US,Partner,SMB,12,5,1,5,0,0,,79,47.72,948
U10043,2025-10-23,Free,India,Content,SMB,7,2,1,2,0,1,2026-07-18,0,35.15,0
U10044,2025-05-14,Pro,US,Referral,Mid-Market,3,6,2,7,0,0,,79,51.13,948
U10045,2025-09-27,Business,India,Organic,SMB,8,5,2,3,0,0,,249,29.96,3237
U10046,2025-01-08,Free,Germany,Partner,Mid-Market,15,3,2,4,0,0,,0,68.13,0
U10047,2025-02-18,Pro,US,Partner,SMB,5,7,0,2,0,0,,79,71.38,948
U10048,2025-02-21,Free,US,Paid Search,Mid-Market,12,3,4,2,0,1,2026-01-14,0,90.52,0
U10049,2025-08-22,Business,Germany,Paid Search,SMB,11,12,0,5,0,0,,249,101.4,2490
U10050,2025-01-11,Pro,US,Partner,Startup,13,1,1,4,0,1,2025-11-12,79,96.51,790
U10051,2025-04-26,Free,India,Organic,SMB,14,6,2,5,0,0,,0,46.92,0
U10052,2025-07-31,Pro,India,Organic,Startup,11,5,2,6,0,0,,79,40.14,632
U10053,2025-03-14,Business,India,Organic,SMB,12,11,0,8,1,0,,249,35.91,2988
U10054,2025-03-24,Free,India,Organic,Mid-Market,12,4,1,5,0,0,,0,40.91,0
U10055,2025-05-20,Free,Germany,Organic,Startup,14,4,1,1,1,0,,0,31.82,0
U10056,2025-09-07,Pro,India,Content,Startup,17,7,0,4,0,0,,79,31.63,790
U10057,2025-03-29,Free,Australia,Organic,Startup,8,3,1,1,0,0,,0,39.14,0
U10058,2025-04-27,Pro,UK,Organic,Startup,9,6,2,1,0,0,,79,36.75,1106
U10059,2025-09-28,Free,India,Organic,Startup,8,5,3,3,0,1,2026-04-05,0,31.09,0
U10060,2025-07-22,Pro,Australia,Content,Startup,12,6,2,1,0,0,,79,44.7,632
U10061,2025-04-14,Free,US,Content,SMB,6,3,2,2,0,1,2025-09-07,0,34.56,0
U10062,2025-07-24,Free,India,Organic,Startup,5,5,3,1,0,1,2025-09-20,0,31.36,0
U10063,2025-04-14,Free,Germany,Partner,Mid-Market,5,2,0,1,0,1,2025-12-14,0,82.74,0
U10064,2025-08-27,Pro,India,Content,SMB,9,3,2,2,1,1,2026-03-14,79,29.94,553
U10065,2025-01-28,Free,India,Organic,Startup,11,1,0,1,0,1,2025-10-26,0,46.73,0
U10066,2025-06-21,Free,US,Referral,SMB,9,6,1,3,0,0,,0,26.27,0
U10067,2025-07-30,Free,UK,Content,Startup,8,3,0,4,0,1,2025-10-14,0,30.69,0
U10068,2025-04-15,Free,US,Partner,Startup,12,5,0,3,0,0,,0,73.93,0
U10069,2025-05-17,Free,US,Referral,Startup,12,1,1,2,1,0,,0,58.07,0
U10070,2025-01-22,Pro,India,Content,SMB,13,6,1,6,0,0,,79,56.01,1027
U10071,2025-02-24,Free,Canada,Paid Search,SMB,11,4,0,3,0,0,,0,99.77,0
U10072,2025-01-15,Free,India,Content,SMB,7,5,1,6,0,0,,0,38.25,0
U10073,2025-09-17,Pro,US,Content,SMB,15,6,1,4,1,0,,79,45.23,790
U10074,2025-06-02,Free,US,Partner,SMB,7,5,1,1,0,0,,0,96.19,0
U10075,2025-02-17,Pro,Australia,Paid Search,Startup,16,6,0,1,0,0,,79,74.13,948
U10076,2025-09-13,Free,US,Organic,SMB,13,1,0,4,1,0,,0,49.91,0
U10077,2025-04-18,Business,India,Referral,SMB,14,9,2,7,0,0,,249,34.2,2988
U10078,2025-03-15,Pro,Germany,Organic,Startup,19,7,1,12,1,0,,79,27.89,1027
U10079,2025-09-11,Pro,US,Paid Search,Startup,14,8,1,3,0,1,2026-04-01,79,69.61,553
U10080,2025-09-10,Free,US,Organic,Startup,3,5,1,2,1,0,,0,26.75,0
U10081,2025-10-13,Free,UK,Content,SMB,7,5,2,1,0,0,,0,14.61,0
U10082,2025-04-16,Business,Australia,Organic,Mid-Market,17,9,0,6,0,0,,249,18.01,2988
U10083,2025-08-11,Pro,UK,Referral,SMB,15,5,0,6,0,0,,79,32.87,632
U10084,2025-10-19,Pro,India,Referral,Startup,19,4,1,4,0,1,2025-12-16,79,11.83,158
U10085,2025-06-27,Free,India,Paid Search,Startup,8,2,1,4,0,1,2026-02-04,0,93.37,0
U10086,2025-09-12,Pro,US,Paid Search,Enterprise,10,6,2,4,1,0,,79,103.95,948
U10087,2025-09-26,Pro,Germany,Organic,Enterprise,8,6,2,4,0,0,,79,43.27,948
U10088,2025-01-28,Pro,India,Content,SMB,15,8,0,6,0,0,,79,43.29,790
U10089,2025-09-09,Free,Canada,Partner,Mid-Market,10,4,4,3,0,1,2026-04-15,0,66.73,0
U10090,2025-07-18,Business,Canada,Organic,SMB,16,11,0,4,0,1,2026-02-17,249,42.27,1743
U10091,2025-07-10,Free,US,Content,SMB,11,3,1,2,0,1,2025-11-25,0,41.3,0
U10092,2025-09-30,Free,Canada,Partner,Startup,6,7,3,2,0,0,,0,54.71,0
U10093,2025-10-21,Free,Canada,Content,Mid-Market,5,2,2,2,0,0,,0,36.72,0
U10094,2025-04-05,Business,Australia,Paid Search,SMB,12,10,2,8,0,0,,249,110.7,2988
U10095,2025-04-24,Pro,US,Paid Search,Enterprise,11,5,1,3,1,0,,79,44.42,711
U10096,2025-06-05,Free,India,Referral,Startup,4,1,2,3,0,1,2025-09-27,0,60.68,0
U10097,2025-01-13,Pro,Germany,Paid Search,SMB,17,5,2,3,1,0,,79,90.62,632
U10098,2025-08-31,Free,India,Partner,Startup,8,1,0,3,1,1,2026-03-09,0,67.31,0
U10099,2025-01-22,Business,UK,Content,Mid-Market,20,12,1,6,1,0,,249,22.75,2241
U10100,2025-06-17,Free,US,Paid Search,Enterprise,7,4,1,1,0,1,2025-10-26,0,108.42,0
U10101,2025-10-13,Free,US,Organic,Mid-Market,5,3,1,1,1,1,2026-01-29,0,31.88,0
U10102,2025-08-23,Free,US,Referral,Enterprise,10,6,3,1,0,0,,0,32.87,0
U10103,2025-05-13,Pro,India,Referral,Startup,10,6,1,3,0,0,,79,40.24,790
U10104,2025-02-11,Free,India,Referral,Startup,4,5,5,3,0,1,2025-10-24,0,32.9,0
U10105,2025-03-27,Pro,India,Referral,Startup,12,7,0,5,1,1,2026-02-02,79,40.1,790
U10106,2025-10-05,Business,US,Organic,Enterprise,12,8,1,11,0,0,,249,48.89,2739
U10107,2025-03-27,Free,Canada,Paid Search,Startup,15,3,1,1,0,0,,0,96.31,0
U10108,2025-02-07,Pro,US,Referral,Startup,11,5,1,5,1,0,,79,22.92,948
U10109,2025-07-04,Free,US,Paid Search,Mid-Market,6,1,4,1,0,1,2025-10-30,0,105.58,0
U10110,2025-04-04,Business,India,Partner,Startup,18,5,0,7,0,0,,249,61.83,2490
U10111,2025-02-03,Free,US,Content,Startup,7,1,1,3,0,0,,0,40.86,0
U10112,2025-07-26,Pro,India,Organic,Enterprise,11,5,2,7,1,1,2025-12-05,79,32.12,316
U10113,2025-07-19,Free,US,Content,SMB,7,2,1,1,1,0,,0,41.35,0
U10114,2025-04-14,Business,Australia,Content,Startup,13,9,2,5,1,1,2025-09-10,249,40.03,1245
U10115,2025-06-24,Free,US,Partner,Mid-Market,13,6,1,5,0,1,2026-01-04,0,72.5,0
U10116,2025-10-05,Free,Canada,Content,SMB,10,6,1,2,0,0,,0,21.86,0
U10117,2025-04-11,Business,UK,Paid Search,Startup,13,7,2,8,0,0,,249,122.21,2739
U10118,2025-04-07,Pro,Australia,Partner,Mid-Market,13,8,1,9,1,0,,79,59.36,1106
U10119,2025-09-08,Pro,Canada,Referral,Mid-Market,13,7,0,3,0,1,2026-07-07,79,33.74,790
U10120,2025-03-24,Free,US,Paid Search,Mid-Market,7,4,1,2,1,0,,0,76.56,0
U10121,2025-06-11,Pro,US,Organic,Startup,12,4,1,2,0,0,,79,24.68,790
U10122,2025-08-31,Pro,US,Paid Search,SMB,11,5,1,3,0,0,,79,93.49,948
U10123,2025-06-03,Free,India,Organic,SMB,7,6,1,1,0,0,,0,51.23,0
U10124,2025-07-23,Free,UK,Referral,Startup,6,4,0,3,0,0,,0,31.26,0
U10125,2025-08-09,Free,US,Content,SMB,9,3,1,4,1,0,,0,19.78,0
U10126,2025-03-28,Free,Germany,Content,Startup,7,6,0,1,0,1,2025-04-27,0,53.62,0
U10127,2025-04-08,Free,Canada,Paid Search,Enterprise,14,2,0,2,0,0,,0,118.24,0
U10128,2025-01-19,Pro,US,Paid Search,Startup,7,5,4,4,0,1,2025-07-17,79,108.17,474
U10129,2025-04-10,Pro,Germany,Paid Search,Enterprise,20,7,1,7,0,0,,79,88.68,1106
U10130,2025-05-05,Free,Canada,Organic,Enterprise,8,1,0,2,0,1,2025-06-19,0,24.28,0
U10131,2025-02-20,Pro,UK,Partner,Mid-Market,10,6,1,7,0,1,2025-06-07,79,49.86,316
U10132,2025-04-15,Free,US,Content,Startup,9,3,0,3,0,0,,0,58.07,0
U10133,2025-10-13,Pro,India,Referral,Startup,8,4,1,4,0,1,2026-03-14,79,39.57,395
U10134,2025-09-22,Pro,Germany,Organic,SMB,17,3,1,3,1,1,2026-04-24,79,24.95,553
U10135,2025-06-24,Free,US,Paid Search,Mid-Market,6,3,0,3,0,0,,0,124.25,0
U10136,2025-09-29,Free,US,Paid Search,SMB,11,3,3,2,0,0,,0,104.62,0
U10137,2025-04-03,Business,US,Organic,Mid-Market,19,9,1,8,1,0,,249,31.19,2490
U10138,2025-06-12,Business,India,Organic,Enterprise,13,8,1,6,0,1,2025-10-22,249,42.72,996
U10139,2025-07-21,Pro,India,Organic,Mid-Market,10,8,1,3,0,0,,79,24.6,1027
U10140,2025-10-18,Free,India,Partner,SMB,12,1,0,2,1,1,2026-05-28,0,62.1,0
U10141,2025-04-21,Business,US,Paid Search,Startup,17,7,0,6,1,0,,249,75.57,2739
U10142,2025-04-08,Free,Canada,Organic,Mid-Market,6,5,0,2,0,1,2025-05-29,0,43.73,0
U10143,2025-06-02,Pro,US,Content,SMB,11,6,2,6,1,0,,79,41.07,711
U10144,2025-07-04,Free,US,Organic,Mid-Market,9,2,1,4,0,0,,0,40.64,0
U10145,2025-04-25,Free,India,Organic,SMB,16,5,3,3,0,0,,0,28.61,0
U10146,2025-03-30,Pro,India,Content,Mid-Market,8,5,3,6,1,0,,79,26.85,1027
U10147,2025-02-06,Free,UK,Referral,SMB,7,1,2,3,0,1,2025-11-29,0,39.2,0
U10148,2025-01-16,Pro,Canada,Content,SMB,13,6,0,4,1,0,,79,34.16,869
U10149,2025-01-27,Free,Canada,Referral,SMB,7,2,1,5,0,1,2025-03-26,0,41.33,0
U10150,2025-01-30,Free,Canada,Referral,SMB,8,6,4,2,0,0,,0,47.94,0
U10151,2025-04-30,Business,US,Organic,Mid-Market,8,5,2,10,0,0,,249,28.05,3486
U10152,2025-01-05,Free,India,Content,SMB,4,6,3,4,0,0,,0,26.22,0
U10153,2025-08-29,Pro,India,Referral,Startup,13,7,2,6,0,1,2026-01-17,79,42.12,395
U10154,2025-01-29,Free,India,Partner,SMB,14,8,2,2,0,1,2025-08-02,0,52.69,0
U10155,2025-10-25,Free,US,Referral,SMB,6,3,1,4,0,1,2026-02-11,0,35.41,0
U10156,2025-10-26,Pro,Germany,Organic,Mid-Market,15,5,0,7,1,0,,79,40.56,790
U10157,2025-10-14,Pro,Germany,Organic,SMB,10,8,3,6,0,0,,79,35.86,948
U10158,2025-01-26,Free,US,Paid Search,Startup,8,2,0,2,0,1,2025-07-31,0,122.67,0
U10159,2025-01-31,Free,US,Content,Mid-Market,7,3,1,3,0,1,2025-06-25,0,39.57,0
U10160,2025-09-20,Pro,US,Organic,Mid-Market,10,5,1,5,0,0,,79,19.61,948
U10161,2025-10-04,Pro,Canada,Paid Search,Startup,10,7,2,2,0,0,,79,83.58,948
U10162,2025-09-27,Free,UK,Organic,SMB,12,2,2,2,0,0,,0,25.34,0
U10163,2025-10-05,Free,Canada,Partner,SMB,5,1,1,2,0,1,2026-07-31,0,90.34,0
U10164,2025-06-08,Pro,Germany,Content,SMB,9,10,0,3,0,0,,79,39.4,948
U10165,2025-04-07,Pro,US,Paid Search,SMB,10,3,0,3,1,0,,79,106.14,790
U10166,2025-06-05,Free,India,Partner,Mid-Market,4,4,2,4,0,0,,0,100.41,0
U10167,2025-02-27,Free,US,Paid Search,Startup,7,4,3,3,0,0,,0,114.69,0
U10168,2025-07-28,Pro,US,Referral,Enterprise,16,4,0,7,1,1,2026-05-09,79,33.14,790
U10169,2025-10-12,Business,UK,Partner,Startup,17,8,2,6,1,0,,249,57.29,3237
U10170,2025-03-16,Business,US,Partner,Startup,18,8,2,9,0,1,2025-06-23,249,72.1,747
U10171,2025-06-18,Free,India,Content,SMB,10,2,1,3,0,1,2026-04-16,0,39.65,0
U10172,2025-03-28,Pro,India,Partner,Mid-Market,14,5,0,6,1,0,,79,58.13,790
U10173,2025-04-21,Free,India,Referral,SMB,10,1,1,3,0,0,,0,27.42,0
U10174,2025-01-04,Pro,US,Paid Search,Mid-Market,14,3,2,6,1,1,2025-09-15,79,55.22,632
U10175,2025-01-13,Pro,US,Partner,Startup,7,4,1,3,1,1,2025-08-06,79,49.19,553
U10176,2025-02-21,Free,India,Referral,SMB,16,7,3,1,0,0,,0,21.72,0
U10177,2025-02-27,Free,India,Paid Search,Startup,8,1,1,4,0,0,,0,100.34,0
U10178,2025-06-15,Pro,Australia,Referral,SMB,18,9,1,2,1,1,2025-09-10,79,54.03,237
U10179,2025-05-03,Pro,Australia,Paid Search,Mid-Market,13,8,0,4,0,0,,79,97.86,790
U10180,2025-04-03,Pro,US,Partner,Startup,8,4,0,4,1,1,2025-11-28,79,69.0,632
U10181,2025-06-05,Free,US,Paid Search,SMB,9,3,1,1,0,1,2025-10-16,0,67.93,0
U10182,2025-09-07,Free,Canada,Partner,Startup,2,5,1,1,0,0,,0,73.94,0
U10183,2025-03-14,Pro,UK,Content,SMB,14,6,1,6,0,0,,79,33.03,869
U10184,2025-08-31,Free,Canada,Content,SMB,9,1,2,3,0,1,2025-12-20,0,29.57,0
U10185,2025-04-23,Pro,India,Content,SMB,8,7,1,7,0,0,,79,38.64,1106
U10186,2025-04-30,Free,Germany,Paid Search,SMB,15,1,1,2,0,1,2025-10-19,0,65.0,0
U10187,2025-08-16,Pro,India,Referral,Mid-Market,14,5,1,9,0,0,,79,31.83,1106
U10188,2025-08-03,Pro,India,Organic,Startup,16,7,0,3,0,0,,79,45.03,711
U10189,2025-09-03,Free,Canada,Content,Enterprise,8,2,2,2,0,1,2026-04-25,0,40.13,0
U10190,2025-09-05,Pro,US,Paid Search,Startup,13,8,1,4,1,0,,79,87.13,869
U10191,2025-09-04,Free,Canada,Organic,Startup,8,5,1,1,0,1,2025-11-13,0,28.62,0
U10192,2025-08-23,Free,UK,Paid Search,Startup,11,3,2,3,0,1,2026-06-16,0,45.29,0
U10193,2025-06-18,Pro,US,Organic,Enterprise,21,10,0,7,1,0,,79,15.56,790
U10194,2025-10-11,Free,US,Referral,Startup,5,4,0,3,1,0,,0,33.93,0
U10195,2025-05-08,Free,US,Organic,Mid-Market,9,3,2,2,0,1,2025-12-14,0,58.71,0
U10196,2025-03-05,Pro,Canada,Partner,Startup,20,6,1,5,0,0,,79,76.15,1027
U10197,2025-02-10,Free,Canada,Organic,Mid-Market,8,7,1,5,0,1,2025-07-01,0,35.36,0
U10198,2025-06-29,Free,India,Content,Mid-Market,10,2,2,1,0,0,,0,22.56,0
U10199,2025-04-28,Free,India,Referral,Mid-Market,8,4,1,2,0,0,,0,45.81,0
U10200,2025-05-21,Pro,India,Partner,Startup,15,10,0,3,0,0,,79,47.07,711
U10201,2025-03-21,Business,Canada,Organic,Mid-Market,24,9,0,9,0,0,,249,31.23,2988
U10202,2025-01-02,Pro,US,Organic,SMB,10,8,1,4,0,0,,79,32.75,1027
U10203,2025-10-16,Free,India,Organic,Startup,10,3,0,4,0,0,,0,39.31,0
U10204,2025-08-04,Business,Germany,Partner,SMB,21,7,0,8,0,0,,249,72.24,2241
U10205,2025-03-01,Business,India,Organic,Startup,15,9,0,6,1,1,2025-08-08,249,33.08,1245
U10206,2025-01-27,Free,India,Organic,SMB,5,3,0,5,0,1,2025-11-16,0,28.16,0
U10207,2025-02-04,Free,UK,Paid Search,Mid-Market,7,3,0,1,0,0,,0,101.56,0
U10208,2025-02-25,Free,Canada,Content,Startup,6,2,2,4,0,0,,0,42.49,0
U10209,2025-07-09,Free,India,Referral,Startup,9,2,4,1,0,0,,0,52.14,0
U10210,2025-08-13,Pro,US,Paid Search,SMB,11,4,1,5,0,1,2025-12-06,79,90.48,316
U10211,2025-03-21,Free,US,Paid Search,Startup,6,4,0,1,0,1,2025-07-11,0,86.14,0
U10212,2025-10-07,Free,US,Partner,Mid-Market,8,1,1,3,0,0,,0,32.91,0
U10213,2025-06-12,Free,India,Referral,Mid-Market,6,4,1,2,0,0,,0,48.98,0
U10214,2025-08-07,Free,Canada,Partner,Startup,7,2,1,2,0,0,,0,73.8,0
U10215,2025-09-22,Free,India,Paid Search,SMB,6,3,1,1,0,1,2026-03-15,0,82.46,0
U10216,2025-09-22,Pro,US,Content,Startup,6,7,2,4,0,1,2026-07-12,79,37.37,790
U10217,2025-08-10,Free,India,Paid Search,SMB,10,5,2,1,0,0,,0,80.08,0
U10218,2025-06-04,Business,US,Content,Mid-Market,19,13,0,7,0,0,,249,37.5,2739
U10219,2025-01-16,Pro,US,Organic,Enterprise,11,7,1,2,0,1,2025-04-19,79,50.45,237
U10220,2025-05-26,Business,India,Organic,Startup,12,6,2,7,1,0,,249,37.48,2241
U10221,2025-05-12,Free,US,Partner,Startup,12,1,1,1,0,1,2025-08-25,0,54.04,0
U10222,2025-03-27,Business,Germany,Paid Search,SMB,11,6,2,7,0,1,2025-09-25,249,94.47,1494
U10223,2025-04-22,Free,US,Paid Search,Startup,7,5,4,2,0,1,2025-12-23,0,93.69,0
U10224,2025-01-21,Free,US,Paid Search,SMB,11,5,1,2,0,0,,0,104.89,0
U10225,2025-07-24,Business,India,Content,Enterprise,11,12,1,9,1,0,,249,29.94,2739
U10226,2025-02-20,Pro,US,Partner,SMB,6,7,1,4,0,1,2026-01-12,79,94.58,869
U10227,2025-10-11,Pro,US,Paid Search,Startup,13,8,1,4,1,1,2025-12-05,79,84.08,158
U10228,2025-03-08,Pro,India,Paid Search,Startup,21,7,0,6,1,1,2025-10-24,79,114.3,632
U10229,2025-05-04,Free,UK,Referral,SMB,5,2,3,4,0,0,,0,34.27,0
U10230,2025-09-19,Free,Canada,Organic,SMB,5,4,0,3,0,0,,0,44.52,0
U10231,2025-10-14,Pro,US,Organic,Startup,5,4,1,4,0,1,2026-04-14,79,49.25,474
U10232,2025-01-01,Free,India,Content,Mid-Market,9,3,2,2,0,1,2025-06-10,0,31.76,0
U10233,2025-08-10,Free,Australia,Content,SMB,9,4,1,2,0,0,,0,33.92,0
U10234,2025-05-07,Free,US,Content,SMB,13,4,1,2,0,0,,0,27.96,0
U10235,2025-07-16,Free,Germany,Content,SMB,16,3,0,4,0,0,,0,47.28,0
U10236,2025-10-19,Free,Germany,Paid Search,Mid-Market,7,3,0,3,1,0,,0,86.17,0
U10237,2025-10-10,Free,India,Paid Search,SMB,8,1,1,6,0,0,,0,108.38,0
U10238,2025-09-30,Free,US,Referral,Mid-Market,13,5,1,2,0,0,,0,26.55,0
U10239,2025-05-10,Free,Australia,Referral,Mid-Market,10,5,0,1,0,0,,0,45.67,0
